1.7239 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.3161 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1, 1, 1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F28DE4B4E0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F28DC77240>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.3167 	EXP 	window1: mouseVisible = True
5.3167 	EXP 	window1: recordFrameIntervals = False
5.4820 	EXP 	window1: recordFrameIntervals = True
5.6663 	EXP 	window1: recordFrameIntervals = False
6.0649 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.0672 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
6.0678 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
6.2130 	EXP 	Created Checkerboard = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='stimuli/checkerboard.bmp', interpolate=True, mask=None, maskParams=None, name='Checkerboard', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.125, 2.   ]), texRes=128, units='norm', win=Window(...))
6.3498 	EXP 	Created Checkerboard2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='stimuli/checkerboard2.bmp', interpolate=True, mask=None, maskParams=None, name='Checkerboard2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.125, 2.   ]), texRes=128, units='norm', win=Window(...))
6.4402 	EXP 	text_2: autoDraw = True
43.6840 	EXP 	Created sequence: random, trialTypes=1, nReps=10, seed=None
43.6842 	EXP 	New trial (rep=0, index=0): None
43.6870 	DATA 	Keypress: space
43.6970 	EXP 	text_2: autoDraw = False
43.6970 	EXP 	text: autoDraw = True
58.6960 	EXP 	text: autoDraw = False
58.6960 	EXP 	text: autoDraw = False
58.6960 	EXP 	text_3: autoDraw = True
59.1814 	EXP 	Created sequence: random, trialTypes=1, nReps=10, seed=None
59.1816 	EXP 	New trial (rep=0, index=0): None
59.1965 	EXP 	text_3: autoDraw = False
59.1965 	EXP 	text_3: autoDraw = False
59.1965 	EXP 	Checkerboard: autoDraw = True
59.7793 	EXP 	Checkerboard2: autoDraw = True
59.7962 	EXP 	Checkerboard: autoDraw = False
60.3654 	EXP 	New trial (rep=1, index=0): None
60.3792 	EXP 	Checkerboard2: autoDraw = False
60.3792 	EXP 	Checkerboard: autoDraw = False
60.3792 	EXP 	Checkerboard2: autoDraw = False
60.3792 	EXP 	Checkerboard: autoDraw = True
60.9627 	EXP 	Checkerboard2: autoDraw = True
60.9792 	EXP 	Checkerboard: autoDraw = False
61.5480 	EXP 	New trial (rep=2, index=0): None
61.5627 	EXP 	Checkerboard2: autoDraw = False
61.5627 	EXP 	Checkerboard: autoDraw = False
61.5627 	EXP 	Checkerboard2: autoDraw = False
61.5627 	EXP 	Checkerboard: autoDraw = True
