1.7314 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.3030 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1, 1, 1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002567595C4E0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000025675185240>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.3032 	EXP 	window1: mouseVisible = True
5.3033 	EXP 	window1: recordFrameIntervals = False
5.4692 	EXP 	window1: recordFrameIntervals = True
5.6532 	EXP 	window1: recordFrameIntervals = False
5.9914 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
5.9937 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
5.9943 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
6.1452 	EXP 	Created Checkerboard = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='stimuli/checkerboard.bmp', interpolate=True, mask=None, maskParams=None, name='Checkerboard', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.125, 2.   ]), texRes=128, units='norm', win=Window(...))
6.2813 	EXP 	Created Checkerboard2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='stimuli/checkerboard2.bmp', interpolate=True, mask=None, maskParams=None, name='Checkerboard2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.125, 2.   ]), texRes=128, units='norm', win=Window(...))
6.3703 	EXP 	text_2: autoDraw = True
11.2733 	EXP 	Created sequence: random, trialTypes=1, nReps=10, seed=None
11.2735 	EXP 	New trial (rep=0, index=0): None
11.2761 	DATA 	Keypress: space
11.2858 	EXP 	text_2: autoDraw = False
11.2858 	EXP 	text: autoDraw = True
26.2849 	EXP 	text: autoDraw = False
26.2849 	EXP 	text: autoDraw = False
26.2849 	EXP 	text_3: autoDraw = True
26.7701 	EXP 	Created sequence: random, trialTypes=1, nReps=10, seed=None
26.7702 	EXP 	New trial (rep=0, index=0): None
26.7857 	EXP 	text_3: autoDraw = False
26.7857 	EXP 	text_3: autoDraw = False
26.7857 	EXP 	Checkerboard: autoDraw = True
27.3682 	EXP 	Checkerboard2: autoDraw = True
27.3846 	EXP 	Checkerboard: autoDraw = False
27.9541 	EXP 	New trial (rep=1, index=0): None
27.9677 	EXP 	Checkerboard2: autoDraw = False
27.9677 	EXP 	Checkerboard: autoDraw = False
27.9677 	EXP 	Checkerboard2: autoDraw = False
27.9677 	EXP 	Checkerboard: autoDraw = True
28.5511 	EXP 	Checkerboard2: autoDraw = True
28.5678 	EXP 	Checkerboard: autoDraw = False
29.1367 	EXP 	New trial (rep=2, index=0): None
29.1512 	EXP 	Checkerboard2: autoDraw = False
29.1512 	EXP 	Checkerboard: autoDraw = False
29.1512 	EXP 	Checkerboard2: autoDraw = False
29.1512 	EXP 	Checkerboard: autoDraw = True
29.7345 	EXP 	Checkerboard2: autoDraw = True
29.7512 	EXP 	Checkerboard: autoDraw = False
30.3206 	EXP 	New trial (rep=3, index=0): None
30.3354 	EXP 	Checkerboard2: autoDraw = False
30.3354 	EXP 	Checkerboard: autoDraw = False
30.3354 	EXP 	Checkerboard2: autoDraw = False
30.3354 	EXP 	Checkerboard: autoDraw = True
30.9177 	EXP 	Checkerboard2: autoDraw = True
30.9346 	EXP 	Checkerboard: autoDraw = False
